,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
1054,Kavieng,-2.5744,150.7967,85.26,69,91,15.46,PG,2022-08-01 01:57:22,overcast clouds
1055,Provideniya,64.3833,-173.3,48.36,81,0,4.47,RU,2022-08-01 01:53:41,clear sky
1056,Sunrise Manor,36.2111,-115.0731,86.45,56,100,3.09,US,2022-08-01 01:57:23,overcast clouds
1057,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1058,Falun,60.6036,15.626,61.21,86,100,3.27,SE,2022-08-01 01:57:23,overcast clouds
1059,Salalah,17.0151,54.0924,75.83,93,100,8.43,OM,2022-08-01 01:57:21,overcast clouds
1060,Douentza,14.9951,-2.9517,77.27,66,100,12.15,ML,2022-08-01 01:57:24,moderate rain
1061,San Policarpo,12.1791,125.5072,85.17,71,100,9.31,PH,2022-08-01 01:57:24,moderate rain
1062,Arraial Do Cabo,-22.9661,-42.0278,68.11,71,0,11.03,BR,2022-08-01 01:52:30,clear sky
1063,Bethel,41.3712,-73.414,77.36,69,100,5.12,US,2022-08-01 01:52:15,overcast clouds
1064,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1065,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1066,Salalah,17.0151,54.0924,75.83,93,100,8.43,OM,2022-08-01 01:57:21,overcast clouds
1067,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1068,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1069,Seddon,-37.8068,144.8916,56.88,63,100,17.27,AU,2022-08-01 01:57:27,light rain
1070,Kodiak,57.79,-152.4072,62.11,72,75,5.75,US,2022-08-01 01:52:08,broken clouds
1071,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1072,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1073,Poum,-20.2333,164.0167,73.29,71,96,11.56,NC,2022-08-01 01:52:04,overcast clouds
1074,Yumen,40.2833,97.2,78.44,34,22,13.09,CN,2022-08-01 01:57:28,few clouds
1075,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1076,Russell,32.3502,-85.1999,85.23,83,40,0.0,US,2022-08-01 01:55:53,scattered clouds
1077,Georgetown,5.4112,100.3354,82.89,91,40,3.44,MY,2022-08-01 01:52:45,scattered clouds
1078,Duldurga,50.6761,113.5931,76.33,46,22,7.81,RU,2022-08-01 01:57:29,few clouds
1079,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1080,Cukai,4.25,103.4167,80.55,76,100,5.06,MY,2022-08-01 01:57:30,overcast clouds
1081,Severo-Kurilsk,50.6789,156.125,55.49,78,59,10.25,RU,2022-08-01 01:53:58,broken clouds
1082,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1083,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1084,Northam,51.0333,-4.2167,58.24,97,82,1.36,GB,2022-08-01 01:54:44,broken clouds
1085,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1086,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1087,Port Elizabeth,-33.918,25.5701,47.32,85,0,5.75,ZA,2022-08-01 01:49:55,clear sky
1088,Rurrenabaque,-14.4413,-67.5278,71.19,75,0,2.33,BO,2022-08-01 01:57:32,clear sky
1089,Rocha,-34.4833,-54.3333,46.87,81,68,4.45,UY,2022-08-01 01:48:26,broken clouds
1090,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1091,Awjilah,29.1081,21.2869,78.39,69,0,10.69,LY,2022-08-01 01:57:32,clear sky
1092,Frutal,-20.0247,-48.9406,69.91,38,0,1.45,BR,2022-08-01 01:57:33,clear sky
1093,Nome,64.5011,-165.4064,58.15,77,100,10.36,US,2022-08-01 01:50:56,overcast clouds
1094,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1095,Norman Wells,65.282,-126.8329,73.44,46,40,6.91,CA,2022-08-01 01:52:16,scattered clouds
1096,Sitka,57.0531,-135.33,57.09,94,100,8.05,US,2022-08-01 01:53:51,light intensity drizzle
1097,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1098,Vardo,70.3705,31.1107,49.98,100,100,0.0,NO,2022-08-01 01:49:38,fog
1099,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1100,Cabo San Lucas,22.8909,-109.9124,84.51,81,27,3.0,MX,2022-08-01 01:51:49,scattered clouds
1101,Kalat,29.0225,66.5916,70.72,39,1,5.32,PK,2022-08-01 01:57:35,clear sky
1102,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1103,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1104,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1105,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1106,Paamiut,61.994,-49.6678,45.81,88,100,4.16,GL,2022-08-01 01:55:20,overcast clouds
1107,Saint George,37.1041,-113.5841,87.64,51,0,8.05,US,2022-08-01 01:52:43,clear sky
1108,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1109,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1110,Aksu,41.1231,80.2644,76.41,44,65,7.07,CN,2022-08-01 01:57:39,broken clouds
1111,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1112,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1113,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1114,Vardo,70.3705,31.1107,49.98,100,100,0.0,NO,2022-08-01 01:49:38,fog
1115,San Andres,12.5847,-81.7006,84.22,74,40,10.36,CO,2022-08-01 01:53:46,scattered clouds
1116,Provideniya,64.3833,-173.3,48.36,81,0,4.47,RU,2022-08-01 01:53:41,clear sky
1117,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1118,Launceston,-41.45,147.1667,54.61,66,40,24.16,AU,2022-08-01 01:57:41,scattered clouds
1119,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1120,Chinavita,5.1672,-73.3682,57.81,95,89,0.98,CO,2022-08-01 01:57:41,overcast clouds
1121,Vanavara,60.34,102.2797,71.82,70,15,3.22,RU,2022-08-01 01:54:50,few clouds
1122,Vitre,48.1178,-1.2058,66.02,98,5,5.75,FR,2022-08-01 01:57:42,clear sky
1123,Yellowknife,62.456,-114.3525,66.72,42,40,8.05,CA,2022-08-01 01:53:20,scattered clouds
1124,Yulara,-25.2406,130.9889,64.45,29,39,13.96,AU,2022-08-01 01:55:14,scattered clouds
1125,Victoria,22.2855,114.1577,92.25,72,90,1.99,HK,2022-08-01 01:48:15,overcast clouds
1126,Codrington,-38.2667,141.9667,53.62,79,88,17.87,AU,2022-08-01 01:54:44,overcast clouds
1127,Muhos,64.808,25.9931,51.58,89,74,3.02,FI,2022-08-01 01:57:43,broken clouds
1128,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1129,Redcar,54.6166,-1.06,59.32,59,100,4.0,GB,2022-08-01 01:57:44,overcast clouds
1130,Mabai,23.0128,104.4508,69.98,83,100,2.19,CN,2022-08-01 01:57:44,overcast clouds
1131,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1132,Faya,18.3851,42.4509,66.72,66,91,6.38,SA,2022-08-01 01:56:46,overcast clouds
1133,Semporna,4.4818,118.6112,80.42,81,100,5.3,MY,2022-08-01 01:57:45,overcast clouds
1134,Kajaani,64.2273,27.7285,48.25,93,20,2.3,FI,2022-08-01 01:57:46,fog
1135,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1136,Jalu,29.0331,21.5482,79.99,52,0,10.16,LY,2022-08-01 01:55:00,clear sky
1137,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1138,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1139,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1140,Talnakh,69.4865,88.3972,47.21,53,4,22.55,RU,2022-08-01 01:54:48,clear sky
1141,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1142,Pozo Colorado,-23.4923,-58.7972,66.2,55,10,5.86,PY,2022-08-01 01:57:47,clear sky
1143,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1144,Georgetown,5.4112,100.3354,82.89,91,40,3.44,MY,2022-08-01 01:52:45,scattered clouds
1145,Gboko,7.3179,8.9951,71.65,92,100,12.33,NG,2022-08-01 01:57:48,overcast clouds
1146,Te Anau,-45.4167,167.7167,46.11,91,100,7.87,NZ,2022-08-01 01:52:35,overcast clouds
1147,Port Moresby,-9.4431,147.1797,87.22,66,40,11.5,PG,2022-08-01 01:57:49,haze
1148,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1149,Sao Miguel Do Araguaia,-13.275,-50.1628,74.77,23,0,2.42,BR,2022-08-01 01:55:51,clear sky
1150,Plouzane,48.3833,-4.6167,62.78,97,100,5.75,FR,2022-08-01 01:57:50,overcast clouds
1151,Lebu,-37.6167,-73.65,46.58,84,100,4.32,CL,2022-08-01 01:52:13,overcast clouds
1152,Bajina Basta,43.9708,19.5675,60.17,69,0,4.32,RS,2022-08-01 01:57:50,clear sky
1153,Moundou,8.5667,16.0833,71.01,95,100,3.91,TD,2022-08-01 01:57:51,overcast clouds
1154,Castro,-24.7911,-50.0119,52.0,79,0,2.24,BR,2022-08-01 01:53:33,clear sky
1155,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1156,Katsuura,35.1333,140.3,87.28,72,92,11.65,JP,2022-08-01 01:53:23,overcast clouds
1157,Gayeri,12.6497,0.4931,73.09,83,100,16.11,BF,2022-08-01 01:57:53,overcast clouds
1158,Lazaro Cardenas,17.9583,-102.2,81.93,77,94,5.5,MX,2022-08-01 01:54:28,overcast clouds
1159,Saint George,37.1041,-113.5841,87.64,51,0,8.05,US,2022-08-01 01:52:43,clear sky
1160,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1161,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1162,Mahebourg,-20.4081,57.7,68.29,88,75,11.5,MU,2022-08-01 01:53:55,broken clouds
1163,Atuona,-9.8,-139.0333,77.23,71,12,12.08,PF,2022-08-01 01:50:26,few clouds
1164,Pacific Grove,36.6177,-121.9166,72.55,85,100,3.0,US,2022-08-01 01:57:16,overcast clouds
1165,Hambantota,6.1241,81.1185,77.34,100,75,6.91,LK,2022-08-01 01:57:55,broken clouds
1166,Fare,-16.7,-151.0167,77.86,73,3,24.85,PF,2022-08-01 01:56:30,light rain
1167,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1168,Togur,58.3631,82.8265,54.88,67,100,12.48,RU,2022-08-01 01:57:56,overcast clouds
1169,Port Augusta,-32.5,137.7667,59.23,51,0,8.12,AU,2022-08-01 01:57:56,clear sky
1170,Necochea,-38.5473,-58.7368,50.31,82,100,7.43,AR,2022-08-01 01:56:26,overcast clouds
1171,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1172,Kavaratti,10.5669,72.642,77.94,86,100,23.64,IN,2022-08-01 01:54:01,overcast clouds
1173,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1174,Kodiak,57.79,-152.4072,62.11,72,75,5.75,US,2022-08-01 01:52:08,broken clouds
1175,Saskylakh,71.9167,114.0833,45.73,76,100,9.91,RU,2022-08-01 01:52:54,overcast clouds
1176,Kansanshi,-12.0951,26.4273,54.73,51,0,3.4,ZM,2022-08-01 01:57:58,clear sky
1177,Camacha,33.0833,-16.3333,67.42,78,40,9.22,PT,2022-08-01 01:57:59,scattered clouds
1178,Yar-Sale,66.8333,70.8333,54.3,66,5,8.03,RU,2022-08-01 01:57:59,clear sky
1179,Pangnirtung,66.1451,-65.7125,47.75,85,100,0.85,CA,2022-08-01 01:54:53,overcast clouds
1180,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1181,Severo-Kurilsk,50.6789,156.125,55.49,78,59,10.25,RU,2022-08-01 01:53:58,broken clouds
1182,Bilibino,68.0546,166.4372,66.4,37,60,6.38,RU,2022-08-01 01:58:00,broken clouds
1183,Lata,40.1629,-8.3327,69.08,58,0,2.44,PT,2022-08-01 01:52:25,clear sky
1184,Castro,-24.7911,-50.0119,52.0,79,0,2.24,BR,2022-08-01 01:53:33,clear sky
1185,Albany,42.6001,-73.9662,73.63,72,100,2.28,US,2022-08-01 01:51:50,overcast clouds
1186,Tiksi,71.6872,128.8694,40.28,94,100,17.07,RU,2022-08-01 01:52:36,moderate rain
1187,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1188,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1189,Margate,51.3813,1.3862,64.9,91,100,1.01,GB,2022-08-01 01:58:02,overcast clouds
1190,Lebu,-37.6167,-73.65,46.58,84,100,4.32,CL,2022-08-01 01:52:13,overcast clouds
1191,Sangar,63.9242,127.4739,68.34,82,100,11.23,RU,2022-08-01 01:56:24,light rain
1192,Yulara,-25.2406,130.9889,64.45,29,39,13.96,AU,2022-08-01 01:55:14,scattered clouds
1193,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1194,Torbay,47.6666,-52.7314,67.87,81,20,16.11,CA,2022-08-01 01:53:08,few clouds
1195,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1196,Castro,-24.7911,-50.0119,52.0,79,0,2.24,BR,2022-08-01 01:53:33,clear sky
1197,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1198,Iralaya,15.0,-83.2333,80.17,86,98,13.89,HN,2022-08-01 01:58:04,overcast clouds
1199,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1200,Esperance,-33.8667,121.9,55.24,51,97,21.41,AU,2022-08-01 01:52:09,overcast clouds
1201,Prince Rupert,54.3161,-130.3201,60.49,90,100,11.5,CA,2022-08-01 01:58:05,overcast clouds
1202,Shambu,9.5667,37.1,50.92,99,100,2.93,ET,2022-08-01 01:58:06,moderate rain
1203,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1204,Saint-Philippe,-21.3585,55.7679,66.22,79,46,11.79,RE,2022-08-01 01:52:21,scattered clouds
1205,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1206,Hasaki,35.7333,140.8333,97.29,67,99,5.84,JP,2022-08-01 01:54:48,overcast clouds
1207,Castro,-24.7911,-50.0119,52.0,79,0,2.24,BR,2022-08-01 01:53:33,clear sky
1208,San Cristobal,7.7669,-72.225,68.18,98,100,1.34,VE,2022-08-01 01:55:01,overcast clouds
1209,East London,-33.0153,27.9116,53.49,62,0,6.76,ZA,2022-08-01 01:51:54,clear sky
1210,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1211,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1212,Namibe,-15.1961,12.1522,56.73,79,3,10.94,AO,2022-08-01 01:57:17,clear sky
1213,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1214,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1215,Paamiut,61.994,-49.6678,45.81,88,100,4.16,GL,2022-08-01 01:55:20,overcast clouds
1216,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
1217,Ribeira Grande,38.5167,-28.7,73.78,76,19,7.07,PT,2022-08-01 01:51:35,few clouds
1218,Egvekinot,66.3167,-179.1667,55.4,46,25,4.97,RU,2022-08-01 01:53:24,scattered clouds
1219,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1220,Laguna,38.421,-121.4238,86.4,54,0,12.66,US,2022-08-01 01:56:11,clear sky
1221,Nome,64.5011,-165.4064,58.15,77,100,10.36,US,2022-08-01 01:50:56,overcast clouds
1222,Saint Anthony,45.0205,-93.218,82.18,75,75,14.97,US,2022-08-01 01:53:32,broken clouds
1223,Dingle,10.9995,122.6711,84.63,71,100,1.66,PH,2022-08-01 01:49:38,overcast clouds
1224,Wolomin,52.3401,21.2421,60.89,96,100,5.46,PL,2022-08-01 01:58:10,overcast clouds
1225,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1226,Bata,1.8639,9.7658,74.14,88,53,7.85,GQ,2022-08-01 01:58:11,broken clouds
1227,Albolote,37.2309,-3.6551,76.33,49,0,5.75,ES,2022-08-01 01:58:11,clear sky
1228,Saint-Pierre,-21.3393,55.4781,68.92,64,0,6.91,RE,2022-08-01 01:54:44,clear sky
1229,Nemuro,43.3236,145.575,58.89,83,100,10.54,JP,2022-08-01 01:53:57,overcast clouds
1230,Upernavik,72.7868,-56.1549,48.2,69,98,1.81,GL,2022-08-01 01:58:12,overcast clouds
1231,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1232,Gediz,39.0417,29.41,62.85,86,0,6.93,TR,2022-08-01 01:58:13,clear sky
1233,Puerto Ayora,-0.7393,-90.3518,71.55,92,79,5.99,EC,2022-08-01 01:52:42,broken clouds
1234,Hermanus,-34.4187,19.2345,38.8,74,0,7.54,ZA,2022-08-01 01:51:09,clear sky
1235,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1236,Thompson,55.7435,-97.8558,57.36,94,75,2.3,CA,2022-08-01 01:51:52,broken clouds
1237,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1238,Cape Town,-33.9258,18.4232,55.38,76,0,7.0,ZA,2022-08-01 01:52:37,clear sky
1239,Qaanaaq,77.484,-69.3632,43.9,65,100,2.77,GL,2022-08-01 01:52:49,overcast clouds
1240,Sembe,1.6481,14.5806,68.0,93,37,3.02,CG,2022-08-01 01:58:15,scattered clouds
1241,Dikson,73.5069,80.5464,41.31,93,100,8.9,RU,2022-08-01 01:52:20,overcast clouds
1242,Tasiilaq,65.6145,-37.6368,37.62,51,26,4.07,GL,2022-08-01 01:52:48,scattered clouds
1243,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1244,Mahibadhoo,3.7833,72.9667,81.99,74,100,22.37,MV,2022-08-01 01:58:17,overcast clouds
1245,Fairbanks,64.8378,-147.7164,68.22,75,100,8.05,US,2022-08-01 01:50:48,overcast clouds
1246,Fox Lake,42.3967,-88.1837,77.63,79,0,7.76,US,2022-08-01 01:58:18,clear sky
1247,Mount Gambier,-37.8333,140.7667,56.05,70,7,14.12,AU,2022-08-01 01:58:18,clear sky
1248,Vostok,46.4856,135.8833,79.9,60,100,4.07,RU,2022-08-01 01:58:18,overcast clouds
1249,Leiyang,26.4024,112.8591,94.15,45,6,2.8,CN,2022-08-01 01:58:19,clear sky
1250,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1251,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1252,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1253,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1254,Opuwo,-18.0607,13.84,47.71,61,22,6.11,NA,2022-08-01 01:58:21,few clouds
1255,Kontagora,10.3999,5.4695,69.91,95,49,4.52,NG,2022-08-01 01:58:21,scattered clouds
1256,Bluff,-46.6,168.3333,51.8,74,100,16.87,NZ,2022-08-01 01:52:14,overcast clouds
1257,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1258,Narsaq,60.9167,-46.05,46.17,89,100,4.7,GL,2022-08-01 01:51:51,overcast clouds
1259,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1260,Bandarbeyla,9.4942,50.8122,76.57,73,4,27.42,SO,2022-08-01 01:56:29,clear sky
1261,Walvis Bay,-22.9575,14.5053,55.09,71,14,10.36,NA,2022-08-01 01:46:55,few clouds
1262,Chabahar,25.2919,60.643,82.4,87,96,8.52,IR,2022-08-01 01:58:23,overcast clouds
1263,Rikitea,-23.1203,-134.9692,72.1,74,100,24.45,PF,2022-08-01 01:47:47,light rain
1264,Dikson,73.5069,80.5464,41.31,93,100,8.9,RU,2022-08-01 01:52:20,overcast clouds
1265,Berovo,41.7031,22.8578,57.42,66,1,5.66,MK,2022-08-01 01:58:24,clear sky
1266,Ullapool,57.8987,-5.1604,48.34,91,15,3.74,GB,2022-08-01 01:58:24,few clouds
1267,Castro,-24.7911,-50.0119,52.0,79,0,2.24,BR,2022-08-01 01:53:33,clear sky
1268,Barrow,71.2906,-156.7887,35.62,87,100,9.22,US,2022-08-01 01:52:14,overcast clouds
1269,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1270,Tuatapere,-46.1333,167.6833,50.13,78,100,9.06,NZ,2022-08-01 01:58:26,light rain
1271,Pevek,69.7008,170.3133,52.2,55,0,11.12,RU,2022-08-01 01:53:35,clear sky
1272,Vestmannaeyjar,63.4427,-20.2734,49.08,75,83,18.37,IS,2022-08-01 01:58:27,broken clouds
1273,Katsuura,35.1333,140.3,87.28,72,92,11.65,JP,2022-08-01 01:53:23,overcast clouds
1274,Katubao,5.8892,124.8294,84.18,64,100,1.77,PH,2022-08-01 01:58:28,overcast clouds
1275,Eyrarbakki,63.863,-21.1481,51.85,79,97,12.64,IS,2022-08-01 01:58:28,overcast clouds
1276,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1277,Jamestown,42.097,-79.2353,71.24,73,0,0.0,US,2022-08-01 01:51:58,clear sky
1278,Ponta Do Sol,32.6667,-17.1,70.43,78,3,3.85,PT,2022-08-01 01:53:35,clear sky
1279,San Quintin,30.4833,-115.95,72.43,70,4,8.48,MX,2022-08-01 01:53:59,clear sky
1280,Shimoda,34.6667,138.95,93.11,72,46,13.51,JP,2022-08-01 01:58:29,scattered clouds
1281,Vaini,-21.2,-175.2,80.76,94,75,6.91,TO,2022-08-01 01:51:55,broken clouds
1282,New Norfolk,-42.7826,147.0587,53.92,76,54,4.0,AU,2022-08-01 01:51:51,broken clouds
1283,Saskylakh,71.9167,114.0833,45.73,76,100,9.91,RU,2022-08-01 01:52:54,overcast clouds
1284,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1285,Port Hawkesbury,45.6169,-61.3485,69.75,82,0,2.3,CA,2022-08-01 01:53:01,clear sky
1286,Atambua,-9.1061,124.8925,81.73,61,37,2.33,ID,2022-08-01 01:53:32,scattered clouds
1287,Mahibadhoo,3.7833,72.9667,81.99,74,100,22.37,MV,2022-08-01 01:58:17,overcast clouds
1288,Ushuaia,-54.8,-68.3,37.06,93,40,5.75,AR,2022-08-01 01:51:58,scattered clouds
1289,Hecun,36.5333,114.1111,86.79,60,0,3.8,CN,2022-08-01 01:58:31,clear sky
1290,Saldanha,-33.0117,17.9442,50.31,80,0,13.09,ZA,2022-08-01 01:51:51,clear sky
1291,Nikolskoye,59.7035,30.7861,57.79,83,100,4.41,RU,2022-08-01 01:51:52,overcast clouds
1292,Srednekolymsk,67.45,153.6833,77.81,33,100,12.73,RU,2022-08-01 01:52:00,overcast clouds
1293,Hilo,19.7297,-155.09,83.28,61,20,14.97,US,2022-08-01 01:51:38,few clouds
1294,Port Said,31.2565,32.2841,80.58,89,0,9.22,EG,2022-08-01 01:58:33,clear sky
1295,Matara,5.9485,80.5353,78.03,89,85,11.32,LK,2022-08-01 01:58:33,overcast clouds
1296,Hithadhoo,-0.6,73.0833,80.87,73,100,16.44,MV,2022-08-01 01:53:57,overcast clouds
1297,Ambanja,-13.6833,48.45,66.11,90,34,3.91,MG,2022-08-01 01:58:35,scattered clouds
1298,Tuktoyaktuk,69.4541,-133.0374,64.4,55,40,4.61,CA,2022-08-01 01:51:38,scattered clouds
1299,Ryotsu,38.0833,138.4333,88.14,61,99,4.76,JP,2022-08-01 01:58:35,overcast clouds
1300,Tuatapere,-46.1333,167.6833,50.13,78,100,9.06,NZ,2022-08-01 01:58:26,light rain
1301,Mataura,-46.1927,168.8643,51.48,69,81,9.13,NZ,2022-08-01 01:51:57,broken clouds
1302,Teguise,29.0605,-13.564,70.02,83,20,14.97,ES,2022-08-01 01:58:36,few clouds
1303,Upernavik,72.7868,-56.1549,48.2,69,98,1.81,GL,2022-08-01 01:58:12,overcast clouds
1304,Mar Del Plata,-38.0023,-57.5575,54.88,84,0,3.0,AR,2022-08-01 01:47:57,clear sky
1305,Butaritari,3.0707,172.7902,81.52,78,82,12.97,KI,2022-08-01 01:52:51,light rain
1306,Busselton,-33.65,115.3333,59.29,88,100,13.13,AU,2022-08-01 01:51:37,overcast clouds
1307,Bardiyah,31.7561,25.0865,77.02,90,0,15.01,LY,2022-08-01 01:58:37,clear sky
1308,Kapaa,22.0752,-159.319,84.52,67,0,14.97,US,2022-08-01 01:52:20,clear sky
1309,Hobart,-42.8794,147.3294,54.27,61,40,14.97,AU,2022-08-01 01:51:29,scattered clouds
1310,Aguimes,27.9054,-15.4461,70.43,83,20,26.46,ES,2022-08-01 01:58:38,few clouds
1311,Mahebourg,-20.4081,57.7,68.29,88,75,11.5,MU,2022-08-01 01:53:55,broken clouds
1312,Udachnyy,66.4167,112.4,55.45,87,100,17.18,RU,2022-08-01 01:48:22,overcast clouds
1313,Bredasdorp,-34.5322,20.0403,41.56,83,0,3.74,ZA,2022-08-01 01:52:07,clear sky
